day;IdLabel;loc;prob;volm;rel;prof;discard;cohort;cond;experiment;rint
12;m4;3;0;0;0;NA;0;1;I;1;-0.476190476
12;m4;4;0.2;20;1;1;0;1;I;1;-0.476190476
12;m5;1;0.5;4;1;1;0;1;BPV1;1;0.857142857
12;m5;2;0;0;0;NA;0;1;BPV1;1;0.857142857
12;m5;3;0;0;0;NA;0;1;BPV1;1;0.857142857
12;m5;4;0.2;4;1;0;0;1;BPV1;1;0.857142857
12;m6;1;0.2;4;1;0;0;1;C;1;1.333333333
12;m6;2;0;0;0;NA;0;1;C;1;1.333333333
12;m6;3;0;0;0;NA;0;1;C;1;1.333333333
12;m6;4;0.5;20;1;1;0;1;C;1;1.333333333
12;m96;1;0.2;4;1;0;0;1;BVP1;1;1.333333333
12;m96;2;0;0;0;NA;0;1;BVP1;1;1.333333333
12;m96;3;0;0;0;NA;0;1;BVP1;1;1.333333333
12;m96;4;0.2;20;1;1;0;1;BVP1;1;1.333333333
12;m97;1;0;0;0;NA;0;1;I;1;-0.476190476
12;m97;2;0.2;20;1;1;0;1;I;1;-0.476190476
12;m97;3;0.5;4;1;0;0;1;I;1;-0.476190476
12;m97;4;0;0;0;NA;0;1;I;1;-0.476190476
12;m99;1;0;0;0;NA;0;1;BVP2;1;1.333333333
12;m99;2;0.5;4;1;0;0;1;BVP2;1;1.333333333
12;m99;3;0.5;20;1;1;0;1;BVP2;1;1.333333333
12;m99;4;0;0;0;NA;0;1;BVP2;1;1.333333333
13;m1;1;0.3;10;1;1;0;1;training;2;0.0001
13;m1;2;0.3;10;1;0;0;1;training;2;0.0001
13;m1;3;0.3;10;1;1;0;1;training;2;0.0001
13;m1;4;0.3;10;1;0;0;1;training;2;0.0001
13;m3;1;0.3;10;1;0;0;1;training;2;0.0001
13;m3;2;0.3;10;1;1;0;1;training;2;0.0001
13;m3;3;0.3;10;1;0;0;1;training;2;0.0001
13;m3;4;0.3;10;1;1;0;1;training;2;0.0001
13;m4;1;0.3;10;1;0;0;1;training;2;0.0001
13;m4;2;0.3;10;1;1;0;1;training;2;0.0001
13;m4;3;0.3;10;1;1;0;1;training;2;0.0001
13;m4;4;0.3;10;1;0;0;1;training;2;0.0001
13;m5;1;0.3;10;1;0;0;1;training;2;0.0001
13;m5;2;0.3;10;1;1;0;1;training;2;0.0001
13;m5;3;0.3;10;1;0;0;1;training;2;0.0001
13;m5;4;0.3;10;1;1;0;1;training;2;0.0001
13;m6;1;0.3;10;1;1;0;1;training;2;0.0001
13;m6;2;0.3;10;1;0;0;1;training;2;0.0001
13;m6;3;0.3;10;1;1;0;1;training;2;0.0001
13;m6;4;0.3;10;1;0;0;1;training;2;0.0001
13;m96;1;0.3;10;1;0;0;1;training;2;0.0001
13;m96;2;0.3;10;1;1;0;1;training;2;0.0001
13;m96;3;0.3;10;1;1;0;1;training;2;0.0001
13;m96;4;0.3;10;1;0;0;1;training;2;0.0001
13;m97;1;0.3;10;1;1;0;1;training;2;0.0001
13;m97;2;0.3;10;1;0;0;1;training;2;0.0001
13;m97;3;0.3;10;1;1;0;1;training;2;0.0001
13;m97;4;0.3;10;1;0;0;1;training;2;0.0001
13;m99;1;0.3;10;1;0;0;1;training;2;0.0001
13;m99;2;0.3;10;1;1;0;1;training;2;0.0001
13;m99;3;0.3;10;1;1;0;1;training;2;0.0001
13;m99;4;0.3;10;1;0;0;1;training;2;0.0001
14;m1;1;0;0;0;NA;0;1;C;2;1.333333333
14;m1;2;0.2;4;1;0;0;1;C;2;1.333333333
14;m1;3;0;0;0;NA;0;1;C;2;1.333333333
14;m1;4;1;20;1;1;0;1;C;2;1.333333333
14;m3;1;0;0;0;NA;0;1;BPV1;2;1.333333333
14;m3;2;0.2;4;1;0;0;1;BPV1;2;1.333333333
14;m3;3;0;0;0;NA;0;1;BPV1;2;1.333333333
14;m3;4;1;4;1;1;0;1;BPV1;2;1.333333333
14;m4;1;1;20;1;1;0;1;BPV2;2;1.333333333
14;m4;2;0;0;0;NA;0;1;BPV2;2;1.333333333
14;m4;3;0.2;20;1;0;0;1;BPV2;2;1.333333333
14;m4;4;0;0;0;NA;0;1;BPV2;2;1.333333333
14;m5;1;1;4;1;0;0;1;I;2;0
14;m5;2;0;0;0;NA;0;1;I;2;0
14;m5;3;0.2;20;1;1;0;1;I;2;0
14;m5;4;0;0;0;NA;0;1;I;2;0
14;m6;1;0;0;0;NA;0;1;BVP2;2;1.333333333
14;m6;2;1;20;1;1;0;1;BVP2;2;1.333333333
14;m6;3;0;0;0;NA;0;1;BVP2;2;1.333333333
14;m6;4;1;4;1;0;0;1;BVP2;2;1.333333333
14;m96;1;0;0;0;NA;0;1;C;2;1.333333333
14;m96;2;1;20;1;1;0;1;C;2;1.333333333
14;m96;3;0;0;0;NA;0;1;C;2;1.333333333
14;m96;4;0.2;4;1;0;0;1;C;2;1.333333333
14;m97;1;0.2;4;1;0;0;1;BPV1;2;1.333333333
14;m97;2;0;0;0;NA;0;1;BPV1;2;1.333333333
14;m97;3;1;4;1;1;0;1;BPV1;2;1.333333333
14;m97;4;0;0;0;NA;0;1;BPV1;2;1.333333333
14;m99;1;0.2;20;1;0;0;1;BPV2;2;1.333333333
14;m99;2;0;0;0;NA;0;1;BPV2;2;1.333333333
14;m99;3;1;20;1;1;0;1;BPV2;2;1.333333333
14;m99;4;0;0;0;NA;0;1;BPV2;2;1.333333333
15;m1;1;0;0;0;NA;0;1;C;2;1.333333333
15;m1;2;1;20;1;1;0;1;C;2;1.333333333
15;m1;3;0;0;0;NA;0;1;C;2;1.333333333
15;m1;4;0.2;4;1;0;0;1;C;2;1.333333333
15;m3;1;0;0;0;NA;0;1;BPV1;2;1.333333333
15;m3;2;1;4;1;1;0;1;BPV1;2;1.333333333
15;m3;3;0;0;0;NA;0;1;BPV1;2;1.333333333
15;m3;4;0.2;4;1;0;0;1;BPV1;2;1.333333333
15;m4;1;0.2;20;1;0;0;1;BPV2;2;1.333333333
15;m4;2;0;0;0;NA;0;1;BPV2;2;1.333333333
15;m4;3;1;20;1;1;0;1;BPV2;2;1.333333333
15;m4;4;0;0;0;NA;0;1;BPV2;2;1.333333333
15;m5;1;0.2;20;1;1;0;1;I;2;0
15;m5;2;0;0;0;NA;0;1;I;2;0
15;m5;3;1;4;1;0;0;1;I;2;0
15;m5;4;0;0;0;NA;0;1;I;2;0
15;m6;1;0;0;0;NA;0;1;BVP2;2;1.333333333
15;m6;2;1;4;1;0;0;1;BVP2;2;1.333333333
15;m6;3;0;0;0;NA;0;1;BVP2;2;1.333333333
15;m6;4;1;20;1;1;0;1;BVP2;2;1.333333333
15;m96;1;0;0;0;NA;0;1;C;2;1.333333333
15;m96;2;0.2;4;1;0;0;1;C;2;1.333333333
15;m96;3;0;0;0;NA;0;1;C;2;1.333333333
15;m96;4;1;20;1;1;0;1;C;2;1.333333333
15;m97;1;1;4;1;1;0;1;BPV1;2;1.333333333
15;m97;2;0;0;0;NA;0;1;BPV1;2;1.333333333
15;m97;3;0.2;4;1;0;0;1;BPV1;2;1.333333333
15;m97;4;0;0;0;NA;0;1;BPV1;2;1.333333333
15;m99;1;1;20;1;1;0;1;BPV2;2;1.333333333
15;m99;2;0;0;0;NA;0;1;BPV2;2;1.333333333
15;m99;3;0.2;20;1;0;0;1;BPV2;2;1.333333333
15;m99;4;0;0;0;NA;0;1;BPV2;2;1.333333333
16;m1;1;0.2;20;1;0;0;1;BPV2;2;1.333333333
16;m1;2;0;0;0;NA;0;1;BPV2;2;1.333333333
16;m1;3;1;20;1;1;0;1;BPV2;2;1.333333333
16;m1;4;0;0;0;NA;0;1;BPV2;2;1.333333333
16;m3;1;0.2;20;1;1;0;1;I;2;0
16;m3;2;0;0;0;NA;0;1;I;2;0
16;m3;3;1;4;1;0;0;1;I;2;0
16;m3;4;0;0;0;NA;0;1;I;2;0
16;m4;1;0;0;0;NA;0;1;BVP2;2;1.333333333
16;m4;2;1;20;1;1;0;1;BVP2;2;1.333333333
16;m4;3;0;0;0;NA;0;1;BVP2;2;1.333333333
16;m4;4;1;4;1;0;0;1;BVP2;2;1.333333333
16;m5;1;0;0;0;NA;0;1;C;2;1.333333333
16;m5;2;1;20;1;1;0;1;C;2;1.333333333
16;m5;3;0;0;0;NA;0;1;C;2;1.333333333
16;m5;4;0.2;4;1;0;0;1;C;2;1.333333333
16;m6;1;1;4;1;1;0;1;BPV1;2;1.333333333
16;m6;2;0;0;0;NA;0;1;BPV1;2;1.333333333
16;m6;3;0.2;4;1;0;0;1;BPV1;2;1.333333333
16;m6;4;0;0;0;NA;0;1;BPV1;2;1.333333333
16;m96;1;1;20;1;1;0;1;BPV2;2;1.333333333
16;m96;2;0;0;0;NA;0;1;BPV2;2;1.333333333
16;m96;3;0.2;20;1;0;0;1;BPV2;2;1.333333333
16;m96;4;0;0;0;NA;0;1;BPV2;2;1.333333333
16;m97;1;0;0;0;NA;0;1;I;2;0
16;m97;2;0.2;20;1;1;0;1;I;2;0
16;m97;3;0;0;0;NA;0;1;I;2;0
16;m97;4;1;4;1;0;0;1;I;2;0
16;m99;1;0;0;0;NA;0;1;BVP2;2;1.333333333
16;m99;2;1;4;1;0;0;1;BVP2;2;1.333333333
16;m99;3;0;0;0;NA;0;1;BVP2;2;1.333333333
16;m99;4;1;20;1;1;0;1;BVP2;2;1.333333333
17;m1;1;1;20;1;1;0;1;BPV2;2;1.333333333
17;m1;2;0;0;0;NA;0;1;BPV2;2;1.333333333
17;m1;3;0.2;20;1;0;0;1;BPV2;2;1.333333333
17;m1;4;0;0;0;NA;0;1;BPV2;2;1.333333333
17;m3;1;1;4;1;0;0;1;I;2;0
17;m3;2;0;0;0;NA;0;1;I;2;0
17;m3;3;0.2;20;1;1;0;1;I;2;0
17;m3;4;0;0;0;NA;0;1;I;2;0
17;m4;1;0;0;0;NA;0;1;BVP2;2;1.333333333
17;m4;2;1;4;1;0;0;1;BVP2;2;1.333333333
17;m4;3;0;0;0;NA;0;1;BVP2;2;1.333333333
17;m4;4;1;20;1;1;0;1;BVP2;2;1.333333333
17;m5;1;0;0;0;NA;0;1;C;2;1.333333333
17;m5;2;0.2;4;1;0;0;1;C;2;1.333333333
17;m5;3;0;0;0;NA;0;1;C;2;1.333333333
17;m5;4;1;20;1;1;0;1;C;2;1.333333333
17;m6;1;0.2;4;1;0;0;1;BPV1;2;1.333333333
17;m6;2;0;0;0;NA;0;1;BPV1;2;1.333333333
17;m6;3;1;4;1;1;0;1;BPV1;2;1.333333333
17;m6;4;0;0;0;NA;0;1;BPV1;2;1.333333333
17;m96;1;0.2;20;1;0;0;1;BPV2;2;1.333333333
17;m96;2;0;0;0;NA;0;1;BPV2;2;1.333333333
17;m96;3;1;20;1;1;0;1;BPV2;2;1.333333333
17;m96;4;0;0;0;NA;0;1;BPV2;2;1.333333333
17;m97;1;0;0;0;NA;0;1;I;2;0
17;m97;2;1;4;1;0;0;1;I;2;0
17;m97;3;0;0;0;NA;0;1;I;2;0
17;m97;4;0.2;20;1;1;0;1;I;2;0
17;m99;1;0;0;0;NA;0;1;BVP2;2;1.333333333
17;m99;2;1;20;1;1;0;1;BVP2;2;1.333333333
17;m99;3;0;0;0;NA;0;1;BVP2;2;1.333333333
17;m99;4;1;4;1;0;0;1;BVP2;2;1.333333333
18;m1;1;0;0;0;NA;0;1;BPV1;2;1.333333333
18;m1;2;0.2;4;1;0;0;1;BPV1;2;1.333333333
18;m1;3;1;4;1;1;0;1;BPV1;2;1.333333333
18;m1;4;0;0;0;NA;0;1;BPV1;2;1.333333333
18;m3;1;0;0;0;NA;0;1;BPV2;2;1.333333333
18;m3;2;0.2;20;1;0;0;1;BPV2;2;1.333333333
18;m3;3;1;20;1;1;0;1;BPV2;2;1.333333333
18;m3;4;0;0;0;NA;0;1;BPV2;2;1.333333333
18;m4;1;0.2;20;1;1;0;1;I;2;0
18;m4;2;0;0;0;NA;0;1;I;2;0
18;m4;3;0;0;0;NA;0;1;I;2;0
18;m4;4;1;4;1;0;0;1;I;2;0
18;m5;1;1;4;1;0;0;1;BVP2;2;1.333333333
18;m5;2;0;0;0;NA;0;1;BVP2;2;1.333333333
18;m5;3;0;0;0;NA;0;1;BVP2;2;1.333333333
18;m5;4;1;20;1;1;0;1;BVP2;2;1.333333333
18;m6;1;1;20;1;1;0;1;C;2;1.333333333
18;m6;2;0;0;0;NA;0;1;C;2;1.333333333
18;m6;3;0;0;0;NA;0;1;C;2;1.333333333
18;m6;4;0.2;4;1;0;0;1;C;2;1.333333333
18;m96;1;1;4;1;1;0;1;BPV1;2;1.333333333
18;m96;2;0;0;0;NA;0;1;BPV1;2;1.333333333
18;m96;3;0;0;0;NA;0;1;BPV1;2;1.333333333
18;m96;4;0.2;4;1;0;0;1;BPV1;2;1.333333333
18;m97;1;0;0;0;NA;0;1;BPV2;2;1.333333333
18;m97;2;1;20;1;1;0;1;BPV2;2;1.333333333
18;m97;3;0.2;20;1;0;0;1;BPV2;2;1.333333333
18;m97;4;0;0;0;NA;0;1;BPV2;2;1.333333333
18;m99;1;0;0;0;NA;0;1;I;2;0
18;m99;2;1;4;1;0;0;1;I;2;0
18;m99;3;0.2;20;1;1;0;1;I;2;0
18;m99;4;0;0;0;NA;0;1;I;2;0
19;m1;1;0;0;0;NA;0;1;BPV1;2;1.333333333
19;m1;2;1;4;1;1;0;1;BPV1;2;1.333333333
19;m1;3;0.2;4;1;0;0;1;BPV1;2;1.333333333
19;m1;4;0;0;0;NA;0;1;BPV1;2;1.333333333
19;m3;1;0;0;0;NA;0;1;BPV2;2;1.333333333
19;m3;2;1;20;1;1;0;1;BPV2;2;1.333333333
19;m3;3;0.2;20;1;0;0;1;BPV2;2;1.333333333
19;m3;4;0;0;0;NA;0;1;BPV2;2;1.333333333
19;m4;1;1;4;1;0;0;1;I;2;0
19;m4;2;0;0;0;NA;0;1;I;2;0
19;m4;3;0;0;0;NA;0;1;I;2;0
19;m4;4;0.2;20;1;1;0;1;I;2;0
19;m5;1;1;20;1;1;0;1;BVP2;2;1.333333333
19;m5;2;0;0;0;NA;0;1;BVP2;2;1.333333333
19;m5;3;0;0;0;NA;0;1;BVP2;2;1.333333333
19;m5;4;1;4;1;0;0;1;BVP2;2;1.333333333
19;m6;1;0.2;4;1;0;0;1;C;2;1.333333333
19;m6;2;0;0;0;NA;0;1;C;2;1.333333333
19;m6;3;0;0;0;NA;0;1;C;2;1.333333333
19;m6;4;1;20;1;1;0;1;C;2;1.333333333
19;m96;1;0.2;4;1;0;0;1;BPV1;2;1.333333333
19;m96;2;0;0;0;NA;0;1;BPV1;2;1.333333333
19;m96;3;0;0;0;NA;0;1;BPV1;2;1.333333333
19;m96;4;1;4;1;1;0;1;BPV1;2;1.333333333
19;m97;1;0;0;0;NA;0;1;BPV2;2;1.333333333
19;m97;2;0.2;20;1;0;0;1;BPV2;2;1.333333333
19;m97;3;1;20;1;1;0;1;BPV2;2;1.333333333
19;m97;4;0;0;0;NA;0;1;BPV2;2;1.333333333
19;m99;1;0;0;0;NA;0;1;I;2;0
19;m99;2;0.2;20;1;1;0;1;I;2;0
19;m99;3;1;4;1;0;0;1;I;2;0
19;m99;4;0;0;0;NA;0;1;I;2;0
20;m1;1;0;0;0;NA;0;1;I;2;0
20;m1;2;0;0;0;NA;0;1;I;2;0
20;m1;3;1;4;1;0;0;1;I;2;0
20;m1;4;0.2;20;1;1;0;1;I;2;0
20;m3;1;0;0;0;NA;0;1;BVP2;2;1.333333333
20;m3;2;0;0;0;NA;0;1;BVP2;2;1.333333333
20;m3;3;1;20;1;1;0;1;BVP2;2;1.333333333
20;m3;4;1;4;1;0;0;1;BVP2;2;1.333333333
20;m4;1;0;0;0;NA;0;1;C;2;1.333333333
20;m4;2;0;0;0;NA;0;1;C;2;1.333333333
20;m4;3;0.2;4;1;0;0;1;C;2;1.333333333
20;m4;4;1;20;1;1;0;1;C;2;1.333333333
20;m5;1;0;0;0;NA;0;1;BPV1;2;1.333333333
20;m5;2;0;0;0;NA;0;1;BPV1;2;1.333333333
20;m5;3;0.2;4;1;0;0;1;BPV1;2;1.333333333
20;m5;4;1;4;1;1;0;1;BPV1;2;1.333333333
20;m6;1;1;20;1;1;0;1;BPV2;2;1.333333333
20;m6;2;0.2;20;1;0;0;1;BPV2;2;1.333333333
20;m6;3;0;0;0;NA;0;1;BPV2;2;1.333333333
20;m6;4;0;0;0;NA;0;1;BPV2;2;1.333333333
20;m96;1;1;4;1;0;0;1;I;2;0
20;m96;2;0.2;20;1;1;0;1;I;2;0
20;m96;3;0;0;0;NA;0;1;I;2;0
20;m96;4;0;0;0;NA;0;1;I;2;0
20;m97;1;1;4;1;0;0;1;BVP2;2;1.333333333
20;m97;2;1;20;1;1;0;1;BVP2;2;1.333333333
20;m97;3;0;0;0;NA;0;1;BVP2;2;1.333333333
20;m97;4;0;0;0;NA;0;1;BVP2;2;1.333333333
20;m99;1;0.2;4;1;0;0;1;C;2;1.333333333
20;m99;2;1;20;1;1;0;1;C;2;1.333333333
20;m99;3;0;0;0;NA;0;1;C;2;1.333333333
20;m99;4;0;0;0;NA;0;1;C;2;1.333333333
21;m1;1;0;0;0;NA;0;1;I;2;0
21;m1;2;0;0;0;NA;0;1;I;2;0
21;m1;3;0.2;20;1;1;0;1;I;2;0
21;m1;4;1;4;1;0;0;1;I;2;0
21;m3;1;0;0;0;NA;0;1;BVP2;2;1.333333333
21;m3;2;0;0;0;NA;0;1;BVP2;2;1.333333333
21;m3;3;1;4;1;0;0;1;BVP2;2;1.333333333
21;m3;4;1;20;1;1;0;1;BVP2;2;1.333333333
21;m4;1;0;0;0;NA;0;1;C;2;1.333333333
21;m4;2;0;0;0;NA;0;1;C;2;1.333333333
21;m4;3;1;20;1;1;0;1;C;2;1.333333333
21;m4;4;0.2;4;1;0;0;1;C;2;1.333333333
21;m5;1;0;0;0;NA;0;1;BPV1;2;1.333333333
21;m5;2;0;0;0;NA;0;1;BPV1;2;1.333333333
21;m5;3;1;4;1;1;0;1;BPV1;2;1.333333333
21;m5;4;0.2;4;1;0;0;1;BPV1;2;1.333333333
21;m6;1;0.2;20;1;0;0;1;BPV2;2;1.333333333
21;m6;2;1;20;1;1;0;1;BPV2;2;1.333333333
21;m6;3;0;0;0;NA;0;1;BPV2;2;1.333333333
21;m6;4;0;0;0;NA;0;1;BPV2;2;1.333333333
21;m96;1;0.2;20;1;1;0;1;I;2;0
21;m96;2;1;4;1;0;0;1;I;2;0
21;m96;3;0;0;0;NA;0;1;I;2;0
21;m96;4;0;0;0;NA;0;1;I;2;0
21;m97;1;1;20;1;1;0;1;BVP2;2;1.333333333
21;m97;2;1;4;1;0;0;1;BVP2;2;1.333333333
21;m97;3;0;0;0;NA;0;1;BVP2;2;1.333333333
21;m97;4;0;0;0;NA;0;1;BVP2;2;1.333333333
21;m99;1;1;20;1;1;0;1;C;2;1.333333333
21;m99;2;0.2;4;1;0;0;1;C;2;1.333333333
21;m99;3;0;0;0;NA;0;1;C;2;1.333333333
21;m99;4;0;0;0;NA;0;1;C;2;1.333333333
22;m1;1;1;20;1;1;0;1;BVP2;2;1.333333333
22;m1;2;0;0;0;NA;0;1;BVP2;2;1.333333333
22;m1;3;0;0;0;NA;0;1;BVP2;2;1.333333333
22;m1;4;1;4;1;0;0;1;BVP2;2;1.333333333
22;m3;1;1;20;1;1;0;1;C;2;1.333333333
22;m3;2;0;0;0;NA;0;1;C;2;1.333333333
22;m3;3;0;0;0;NA;0;1;C;2;1.333333333
22;m3;4;0.2;4;1;0;0;1;C;2;1.333333333
22;m4;1;0;0;0;NA;0;1;BPV1;2;1.333333333
22;m4;2;0.2;4;1;0;0;1;BPV1;2;1.333333333
22;m4;3;1;4;1;1;0;1;BPV1;2;1.333333333
22;m4;4;0;0;0;NA;0;1;BPV1;2;1.333333333
22;m5;1;0;0;0;NA;0;1;BPV2;2;1.333333333
22;m5;2;0.2;20;1;0;0;1;BPV2;2;1.333333333
22;m5;3;1;20;1;1;0;1;BPV2;2;1.333333333
22;m5;4;0;0;0;NA;0;1;BPV2;2;1.333333333
22;m6;1;0;0;0;NA;0;1;I;2;0
22;m6;2;1;4;1;0;0;1;I;2;0
22;m6;3;0.2;20;1;1;0;1;I;2;0
22;m6;4;0;0;0;NA;0;1;I;2;0
22;m96;1;0;0;0;NA;0;1;BVP2;2;1.333333333
22;m96;2;1;20;1;1;0;1;BVP2;2;1.333333333
22;m96;3;1;4;1;0;0;1;BVP2;2;1.333333333
22;m96;4;0;0;0;NA;0;1;BVP2;2;1.333333333
22;m97;1;0.2;4;1;0;0;1;C;2;1.333333333
22;m97;2;0;0;0;NA;0;1;C;2;1.333333333
22;m97;3;0;0;0;NA;0;1;C;2;1.333333333
22;m97;4;1;20;1;1;0;1;C;2;1.333333333
22;m99;1;0.2;4;1;0;0;1;BPV1;2;1.333333333
22;m99;2;0;0;0;NA;0;1;BPV1;2;1.333333333
22;m99;3;0;0;0;NA;0;1;BPV1;2;1.333333333
22;m99;4;1;4;1;1;0;1;BPV1;2;1.333333333
23;m1;1;1;4;1;0;0;1;BVP2;2;1.333333333
23;m1;2;0;0;0;NA;0;1;BVP2;2;1.333333333
23;m1;3;0;0;0;NA;0;1;BVP2;2;1.333333333
23;m1;4;1;20;1;1;0;1;BVP2;2;1.333333333
23;m3;1;0.2;4;1;0;0;1;C;2;1.333333333
23;m3;2;0;0;0;NA;0;1;C;2;1.333333333
23;m3;3;0;0;0;NA;0;1;C;2;1.333333333
23;m3;4;1;20;1;1;0;1;C;2;1.333333333
23;m4;1;0;0;0;NA;0;1;BPV1;2;1.333333333
23;m4;2;1;4;1;1;0;1;BPV1;2;1.333333333
23;m4;3;0.2;4;1;0;0;1;BPV1;2;1.333333333
23;m4;4;0;0;0;NA;0;1;BPV1;2;1.333333333
23;m5;1;0;0;0;NA;0;1;BPV2;2;1.333333333
23;m5;2;1;20;1;1;0;1;BPV2;2;1.333333333
23;m5;3;0.2;20;1;0;0;1;BPV2;2;1.333333333
23;m5;4;0;0;0;NA;0;1;BPV2;2;1.333333333
23;m6;1;0;0;0;NA;0;1;I;2;0
23;m6;2;0.2;20;1;1;0;1;I;2;0
23;m6;3;1;4;1;0;0;1;I;2;0
23;m6;4;0;0;0;NA;0;1;I;2;0
23;m96;1;0;0;0;NA;0;1;BVP2;2;1.333333333
23;m96;2;1;4;1;0;0;1;BVP2;2;1.333333333
23;m96;3;1;20;1;1;0;1;BVP2;2;1.333333333
23;m96;4;0;0;0;NA;0;1;BVP2;2;1.333333333
23;m97;1;1;20;1;1;0;1;C;2;1.333333333
23;m97;2;0;0;0;NA;0;1;C;2;1.333333333
23;m97;3;0;0;0;NA;0;1;C;2;1.333333333
23;m97;4;0.2;4;1;0;0;1;C;2;1.333333333
23;m99;1;1;4;1;1;0;1;BPV1;2;1.333333333
23;m99;2;0;0;0;NA;0;1;BPV1;2;1.333333333
23;m99;3;0;0;0;NA;0;1;BPV1;2;1.333333333
23;m99;4;0.2;4;1;0;0;1;BPV1;2;1.333333333
24;m1;1;0.3;10;1;0;0;1;training;3;0.0001
24;m1;2;0.3;10;1;1;0;1;training;3;0.0001
24;m1;3;0.3;10;1;1;0;1;training;3;0.0001
24;m1;4;0.3;10;1;0;0;1;training;3;0.0001
24;m3;1;0.3;10;1;0;0;1;training;3;0.0001
24;m3;2;0.3;10;1;0;0;1;training;3;0.0001
24;m3;3;0.3;10;1;1;0;1;training;3;0.0001
24;m3;4;0.3;10;1;1;0;1;training;3;0.0001
24;m4;1;0.3;10;1;1;0;1;training;3;0.0001
24;m4;2;0.3;10;1;0;0;1;training;3;0.0001
24;m4;3;0.3;10;1;1;0;1;training;3;0.0001
24;m4;4;0.3;10;1;0;0;1;training;3;0.0001
24;m5;1;0.3;10;1;0;0;1;training;3;0.0001
24;m5;2;0.3;10;1;1;0;1;training;3;0.0001
24;m5;3;0.3;10;1;0;0;1;training;3;0.0001
24;m5;4;0.3;10;1;1;0;1;training;3;0.0001
24;m6;1;0.3;10;1;1;0;1;training;3;0.0001
24;m6;2;0.3;10;1;0;0;1;training;3;0.0001
24;m6;3;0.3;10;1;1;0;1;training;3;0.0001
24;m6;4;0.3;10;1;0;0;1;training;3;0.0001
24;m96;1;0.3;10;1;1;0;1;training;3;0.0001
24;m96;2;0.3;10;1;0;0;1;training;3;0.0001
24;m96;3;0.3;10;1;0;0;1;training;3;0.0001
24;m96;4;0.3;10;1;1;0;1;training;3;0.0001
24;m97;1;0.3;10;1;1;0;1;training;3;0.0001
24;m97;2;0.3;10;1;1;0;1;training;3;0.0001
24;m97;3;0.3;10;1;0;0;1;training;3;0.0001
24;m97;4;0.3;10;1;0;0;1;training;3;0.0001
24;m99;1;0.3;10;1;1;0;1;training;3;0.0001
24;m99;2;0.3;10;1;0;0;1;training;3;0.0001
24;m99;3;0.3;10;1;1;0;1;training;3;0.0001
24;m99;4;0.3;10;1;0;0;1;training;3;0.0001
25;m1;1;0;0;0;NA;0;1;PV1;3;0.857142857
25;m1;2;0.2;4;1;0;0;1;PV1;3;0.857142857
25;m1;3;0.5;4;1;1;0;1;PV1;3;0.857142857
25;m1;4;0;0;0;NA;0;1;PV1;3;0.857142857
25;m3;1;0;0;0;NA;0;1;VP1;3;0.857142857
25;m3;2;0.2;4;1;0;0;1;VP1;3;0.857142857
25;m3;3;0.2;10;1;1;0;1;VP1;3;0.857142857
25;m3;4;0;0;0;NA;0;1;VP1;3;0.857142857
25;m4;1;0.2;20;1;0;0;1;PV4;3;0.857142857
25;m4;2;0;0;0;NA;0;1;PV4;3;0.857142857
25;m4;3;0;0;0;NA;0;1;PV4;3;0.857142857
25;m4;4;0.5;20;1;1;0;1;PV4;3;0.857142857
25;m5;1;0.2;10;1;0;0;1;PV2;3;0.857142857
25;m5;2;0;0;0;NA;0;1;PV2;3;0.857142857
25;m5;3;0;0;0;NA;0;1;PV2;3;0.857142857
25;m5;4;0.5;10;1;1;0;1;PV2;3;0.857142857
25;m6;1;0.5;10;1;1;0;1;VP2;3;0.857142857
25;m6;2;0;0;0;NA;0;1;VP2;3;0.857142857
25;m6;3;0;0;0;NA;0;1;VP2;3;0.857142857
25;m6;4;0.5;4;1;0;0;1;VP2;3;0.857142857
25;m96;1;0.8;10;1;1;0;1;VP4;3;0.857142857
25;m96;2;0;0;0;NA;0;1;VP4;3;0.857142857
25;m96;3;0;0;0;NA;0;1;VP4;3;0.857142857
25;m96;4;0.8;4;1;0;0;1;VP4;3;0.857142857
25;m97;1;0;0;0;NA;0;1;PV3;3;0.857142857
25;m97;2;0.5;15;1;1;0;1;PV3;3;0.857142857
25;m97;3;0.2;15;1;0;0;1;PV3;3;0.857142857
25;m97;4;0;0;0;NA;0;1;PV3;3;0.857142857
25;m99;1;0;0;0;NA;0;1;VP3;3;0.857142857
25;m99;2;0.7;10;1;1;0;1;VP3;3;0.857142857
25;m99;3;0.7;4;1;0;0;1;VP3;3;0.857142857
25;m99;4;0;0;0;NA;0;1;VP3;3;0.857142857
26;m1;1;0;0;0;NA;0;1;PV1;3;0.857142857
26;m1;2;0.5;4;1;1;0;1;PV1;3;0.857142857
26;m1;3;0.2;4;1;0;0;1;PV1;3;0.857142857
26;m1;4;0;0;0;NA;0;1;PV1;3;0.857142857
26;m3;1;0;0;0;NA;0;1;VP1;3;0.857142857
26;m3;2;0.2;10;1;1;0;1;VP1;3;0.857142857
26;m3;3;0.2;4;1;0;0;1;VP1;3;0.857142857
26;m3;4;0;0;0;NA;0;1;VP1;3;0.857142857
26;m4;1;0.5;20;1;1;0;1;PV4;3;0.857142857
26;m4;2;0;0;0;NA;0;1;PV4;3;0.857142857
26;m4;3;0;0;0;NA;0;1;PV4;3;0.857142857
26;m4;4;0.2;20;1;0;0;1;PV4;3;0.857142857
