"cond";"par";"gamma";"performance";"pred_perf";"obs_perf";"deviance"
"BPV1";0.45;1.8;0.565;0.561458281394252;0.74;0.0318771452826941
"BPV1";0.45;1.85;0.563;0.561532775851769;0.74;0.0318505500951751
"BPV1";0.45;1.9;0.562;0.561695457088952;0.74;0.0317925100227177
"BPV1";0.45;1.95;0.583;0.561949267348367;0.74;0.0317020633977834
"BPV1";0.45;2;0.551;0.562297148872576;0.74;0.0315783032988155
"BPV1";0.5;0.05;1;1.03998698667754;0.74;0.08999219217587
"BPV1";0.5;0.1;0.997;0.98913996443052;0.74;0.0620707218764407
"BPV1";0.5;0.15;0.979;0.941125264836061;0.74;0.0404513721553756
"BPV1";0.5;0.2;0.929;0.896052897108604;0.74;0.0243525066959885
"BPV1";0.5;0.25;0.874;0.85403287046259;0.74;0.0130034955459379
"BPV1";0.5;0.3;0.812;0.815152264947645;0.74;0.0056478629267611
"BPV1";0.5;0.35;0.775;0.779317673602494;0.74;0.00154587945751228
"BPV1";0.5;0.4;0.716;0.746368375125231;0.74;4.05562017356557e-05
"BPV1";0.5;0.45;0.694;0.716143648213947;0.74;0.000569125520539906
"BPV1";0.5;0.5;0.675;0.688482771566737;0.74;0.00265402482544501
"BPV1";0.5;0.55;0.617;0.663903933077362;0.74;0.00579061140109457
"BPV1";0.5;0.6;0.609;0.642737191220038;0.74;0.00946005397176738
"BPV1";0.5;0.65;0.616;0.624539630563538;0.74;0.0133310969104044
"BPV1";0.5;0.7;0.618;0.608868335676633;0.74;0.0171955133882162
"BPV1";0.5;0.75;0.608;0.595280391128097;0.74;0.0209437651920366
"BPV1";0.5;0.8;0.596;0.585474209010586;0.74;0.0238782200809041
"BPV1";0.5;0.85;0.631;0.580177450154598;0.74;0.0255432474390862
"BPV1";0.5;0.9;0.59;0.577491072235667;0.74;0.0264091516031131
"BPV1";0.5;0.95;0.559;0.57551603292933;0.74;0.0270549754233052
"BPV1";0.5;1;0.553;0.572353289911121;0.74;0.0281054194036246
"BPV1";0.5;1.05;0.572;0.568867321535088;0.74;0.0292863936385749
"BPV1";0.5;1.1;0.574;0.566819446810032;0.74;0.0299915040031833
"BPV1";0.5;1.15;0.533;0.565655884393615;0.74;0.0303958706465724
"BPV1";0.5;1.2;0.557;0.564822852943501;0.74;0.0306870328508542
"BPV1";0.5;1.25;0.606;0.563766571117353;0.74;0.0310582214557349
"BPV1";0.5;1.3;0.54;0.562981714864799;0.74;0.0313354732722074
"BPV1";0.5;1.35;0.58;0.563043276553767;0.74;0.0313136819728265
"BPV1";0.5;1.4;0.561;0.563517949469372;0.74;0.031145914159495
"BPV1";0.5;1.45;0.579;0.563972426896727;0.74;0.030985706492628
"BPV1";0.5;1.5;0.559;0.563973402120947;0.74;0.0309853631608738
"BPV1";0.5;1.55;0.575;0.563750101490833;0.74;0.0310640267244915
"BPV1";0.5;1.6;0.567;0.563756095965635;0.74;0.0310619137092744
"BPV1";0.5;1.65;0.564;0.563894595746133;0.74;0.031013113407418
"BPV1";0.5;1.7;0.57;0.564068811033108;0.74;0.0309517832513041
"BPV1";0.5;1.75;0.583;0.564181952027344;0.74;0.0309119859929153
"BPV1";0.5;1.8;0.541;0.564223420934769;0.74;0.0308974057478753
"BPV1";0.5;1.85;0.566;0.564259938202629;0.74;0.0308845693205439
"BPV1";0.5;1.9;0.564;0.564310691393672;0.74;0.0308667331585694
"BPV1";0.5;1.95;0.568;0.56439486807065;0.74;0.0308371623599243
"BPV1";0.5;2;0.559;0.564531655796313;0.74;0.0307891398175836
"BPV1";0.55;0.05;1;1.04007950033;0.74;0.0900477065183044
"BPV1";0.55;0.1;0.996;0.991587358245063;0.74;0.0632961988287296
"BPV1";0.55;0.15;0.976;0.945699920862101;0.74;0.0423124574426744
"BPV1";0.55;0.2;0.936;0.902475927891338;0.74;0.0263984271441514
"BPV1";0.55;0.25;0.881;0.861974119042999;0.74;0.0148776857163158
"BPV1";0.55;0.3;0.825;0.824248997195542;0.74;0.00709789352845448
"BPV1";0.55;0.35;0.771;0.789254043007761;0.74;0.00242596075261042
"BPV1";0.55;0.4;0.751;0.756896462860382;0.74;0.000285490457192262
"BPV1";0.55;0.45;0.716;0.727083463134128;0.74;0.000166836924607437
"BPV1";0.55;0.5;0.659;0.699722250209724;0.74;0.00162229712816809
"BPV1";0.55;0.55;0.666;0.67510223288173;0.74;0.00421172017693715
"BPV1";0.55;0.6;0.67;0.653416133207694;0.74;0.00749676598870785
"BPV1";0.55;0.65;0.623;0.634426127462817;0.74;0.0111458425624973
"BPV1";0.55;0.7;0.581;0.617894391922305;0.74;0.0149097795240237
"BPV1";0.55;0.75;0.62;0.60358310286136;0.74;0.0186095698249342
"BPV1";0.55;0.8;0.597;0.593201157158215;0.74;0.0215499002596872
"BPV1";0.55;0.85;0.605;0.587317135774198;0.74;0.0233120570281946
"BPV1";0.55;0.9;0.583;0.583982741109164;0.74;0.0243413850718102
"BPV1";0.55;0.95;0.583;0.581249675562963;0.74;0.0252016655088644
"BPV1";0.55;1;0.568;0.577169641535449;0.74;0.0265137256376942
"BPV1";0.55;1.05;0.57;0.572688797581878;0.74;0.0279930384545979
"BPV1";0.55;1.1;0.584;0.569695549200383;0.74;0.0290036059621592
"BPV1";0.55;1.15;0.584;0.567654969205135;0.74;0.0297028096396831
"BPV1";0.55;1.2;0.554;0.566032130410302;0.74;0.0302648196495781
"BPV1";0.55;1.25;0.571;0.564292105630055;0.74;0.0308732641439198
"BPV1";0.55;1.3;0.576;0.562736816524762;0.74;0.031422236215776
"BPV1";0.55;1.35;0.56;0.561858672957041;0.74;0.0317343324006266
"BPV1";0.55;1.4;0.56;0.561408480044435;0.74;0.031894931000039
"BPV1";0.55;1.45;0.555;0.561137042904487;0.74;0.0319919574209512
"BPV1";0.55;1.5;0.529;0.560795166654741;0.74;0.0321143722943021
"BPV1";0.55;1.55;0.565;0.56048158135732;0.74;0.0322268626319687
"BPV1";0.55;1.6;0.553;0.560448458555614;0.74;0.0322387560350549
"BPV1";0.55;1.65;0.586;0.560676765589067;0.74;0.0321568223995986
"BPV1";0.55;1.7;0.581;0.561147469797118;0.74;0.0319882275599728
"BPV1";0.55;1.75;0.565;0.561841538519211;0.74;0.0317404373972019
"BPV1";0.55;1.8;0.569;0.562752139598854;0.74;0.0314168040167843
"BPV1";0.55;1.85;0.557;0.563887549840253;0.74;0.0310155951012694
"BPV1";0.55;1.9;0.561;0.565251400023897;0.74;0.0305370731936082
"BPV1";0.55;1.95;0.567;0.566847320930271;0.74;0.0299818502690247
"BPV1";0.55;2;0.562;0.568678943339863;0.74;0.029350904455146
"BPV1";0.6;0.05;1;1.03738005862347;0.74;0.088434899266901
"BPV1";0.6;0.1;0.995;0.99076956679995;0.74;0.0628853756330345
"BPV1";0.6;0.15;0.971;0.946587141613761;0.74;0.0426782470801442
"BPV1";0.6;0.2;0.922;0.904858297203193;0.74;0.0271782581567362
"BPV1";0.6;0.25;0.882;0.865608547706528;0.74;0.0157775072569432
"BPV1";0.6;0.3;0.841;0.828875000815846;0.74;0.0078987657700167
"BPV1";0.6;0.35;0.787;0.794644017386607;0.74;0.00298596863614776
"BPV1";0.6;0.4;0.761;0.762864991302164;0.74;0.000522807827248051
"BPV1";0.6;0.45;0.712;0.733487316445875;0.74;4.24150470761679e-05
"BPV1";0.6;0.5;0.715;0.706460386701094;0.74;0.00112490566024012
"BPV1";0.6;0.55;0.675;0.681884664699174;0.74;0.00337739219712746
"BPV1";0.6;0.6;0.638;0.659847434225345;0.74;0.00642443380026042
"BPV1";0.6;0.65;0.624;0.640278320893784;0.74;0.00994441328376318
"BPV1";0.6;0.7;0.619;0.623106950318666;0.74;0.0136639850638028
"BPV1";0.6;0.75;0.621;0.608262948114168;0.74;0.0173546508395704
"BPV1";0.6;0.8;0.586;0.597243362297638;0.74;0.0203794576080836
"BPV1";0.6;0.85;0.591;0.590451551348682;0.74;0.022364738494016
"BPV1";0.6;0.9;0.593;0.586176606574866;0.74;0.0236616363648236
"BPV1";0.6;0.95;0.57;0.582707619283754;0.74;0.0247408930313843
"BPV1";0.6;1;0.581;0.578333680782913;0.74;0.0261359987692012
"BPV1";0.6;1.05;0.582;0.574171489453801;0.74;0.0274990949099707
"BPV1";0.6;1.1;0.586;0.571949388557009;0.74;0.028241008006363
"BPV1";0.6;1.15;0.591;0.570873936718793;0.74;0.0286036252809989
"BPV1";0.6;1.2;0.575;0.570151692565409;0.74;0.0288484475383954
"BPV1";0.6;1.25;0.557;0.568989214723114;0.74;0.0292446886810172
"BPV1";0.6;1.3;0.571;0.567772895837587;0.74;0.0296621754081706
"BPV1";0.6;1.35;0.567;0.567235043872044;0.74;0.0298477300658945
"BPV1";0.6;1.4;0.538;0.567101090429048;0.74;0.0298940329308244
"BPV1";0.6;1.45;0.576;0.567096467111161;0.74;0.0298956316854418
"BPV1";0.6;1.5;0.58;0.566946605520947;0.74;0.0299474773407227
"BPV1";0.6;1.55;0.568;0.566764424665607;0.74;0.0300105645614381
"BPV1";0.6;1.6;0.542;0.566826962284908;0.74;0.0299889009914725
"BPV1";0.6;1.65;0.587;0.567105828080263;0.74;0.0298923946838114
"BPV1";0.6;1.7;0.566;0.567572631753084;0.74;0.0297311973205575
"BPV1";0.6;1.75;0.59;0.568198983004784;0.74;0.0295155894405906
"BPV1";0.6;1.8;0.572;0.568978583360489;0.74;0.0292483249493852
"BPV1";0.6;1.85;0.591;0.569927422740416;0.74;0.0289246815357173
"BPV1";0.6;1.9;0.539;0.57105054343861;0.74;0.028543918872389
"BPV1";0.6;1.95;0.581;0.572352987749117;0.74;0.0281055207166478
"BPV1";0.6;2;0.565;0.573839797965982;0.74;0.0276092127399857
"BPV1";0.65;0.05;1;1.0242306790784;0.74;0.0807870789293695
"BPV1";0.65;0.1;0.984;0.978556807766354;0.74;0.0569093505316731
"BPV1";0.65;0.15;0.951;0.935312437267659;0.74;0.0381469481514333
"BPV1";0.65;0.2;0.918;0.894551851431825;0.74;0.023886274781005
"BPV1";0.65;0.25;0.876;0.856329334108358;0.74;0.013532513974094
"BPV1";0.65;0.3;0.801;0.820690721452906;0.74;0.0065109925285905
"BPV1";0.65;0.35;0.807;0.787591290607873;0.74;0.00226493094172298
"BPV1";0.65;0.4;0.736;0.756949486902896;0.74;0.000287285106271447
"BPV1";0.65;0.45;0.703;0.728683755667616;0.74;0.000128057385790213
"BPV1";0.65;0.5;0.688;0.702712542231671;0.74;0.00139035450682493
"BPV1";0.65;0.55;0.658;0.679331304684428;0.74;0.00368069059129368
"BPV1";0.65;0.6;0.66;0.658721193397955;0.74;0.00660624440265256
"BPV1";0.65;0.65;0.639;0.640629192125941;0.74;0.00987455745754316
"BPV1";0.65;0.7;0.64;0.624802284622074;0.74;0.0132705136282936
"BPV1";0.65;0.75;0.625;0.610987454640043;0.74;0.0166442368602549
"BPV1";0.65;0.8;0.57;0.600523529504353;0.74;0.0194536858219231
"BPV1";0.65;0.85;0.602;0.593901343753986;0.74;0.0213448173568909
"BPV1";0.65;0.9;0.59;0.58959589196435;0.74;0.0226213957139995
"BPV1";0.65;0.95;0.583;0.586082168710851;0.74;0.0236906987887551
"BPV1";0.65;1;0.593;0.581835168568895;0.74;0.0250161139016298
"BPV1";0.65;1.05;0.582;0.578033674097509;0.74;0.0262330907263518
"BPV1";0.65;1.1;0.562;0.576260514707729;0.74;0.0268106190437779
"BPV1";0.65;1.15;0.579;0.575596755252975;0.74;0.0270284268833502
"BPV1";0.65;1.2;0.601;0.575123460586668;0.74;0.0271842732489159
"BPV1";0.65;1.25;0.556;0.573921695562231;0.74;0.0275820032049244
"BPV1";0.65;1.3;0.583;0.572368014867993;0.74;0.0281004824392975
"BPV1";0.65;1.35;0.57;0.571308884809894;0.74;0.0284566923440816
"BPV1";0.65;1.4;0.559;0.570530237667769;0.74;0.0287200003449429
"BPV1";0.65;1.45;0.588;0.56981800572145;0.74;0.0289619111766243
"BPV1";0.65;1.5;0.545;0.568958121250773;0.74;0.0292553242860653
"BPV1";0.65;1.55;0.59;0.568047172878505;0.74;0.0295677747550748
"BPV1";0.65;1.6;0.582;0.567301803529248;0.74;0.0298246670642503
"BPV1";0.65;1.65;0.579;0.566688026935589;0.74;0.0300370400074793
"BPV1";0.65;1.7;0.543;0.566171856830111;0.74;0.0302162233578916
"BPV1";0.65;1.75;0.559;0.565719306945399;0.74;0.0303737599715922
"BPV1";0.65;1.8;0.556;0.565327202754537;0.74;0.0305105860975545
"BPV1";0.65;1.85;0.577;0.56502010172246;0.74;0.0306179648012183
"BPV1";0.65;1.9;0.566;0.564805615569524;0.74;0.0306930723359734
"BPV1";0.65;1.95;0.574;0.564691356016088;0.74;0.0307331206554778
"BPV1";0.65;2;0.556;0.564684934782511;0.74;0.0307353720922126
"BPV1";0.7;0.05;0.998;1.00596943172506;0.74;0.0707397386121515
"BPV1";0.7;0.1;0.951;0.962516255948198;0.74;0.0495134841612039
"BPV1";0.7;0.15;0.921;0.921374190992723;0.74;0.0328965971582646
"BPV1";0.7;0.2;0.908;0.882603309427672;0.74;0.0203357038597243
"BPV1";0.7;0.25;0.855;0.846263683822082;0.74;0.0112919704994394
"BPV1";0.7;0.3;0.826;0.812422019509969;0.74;0.00524494890990236
"BPV1";0.7;0.35;0.773;0.781039876842217;0.74;0.00168427149122437
"BPV1";0.7;0.4;0.766;0.752019610913169;0.74;0.000144471046503983
"BPV1";0.7;0.45;0.716;0.725263576817168;0.74;0.000217162168223517
"BPV1";0.7;0.5;0.691;0.700674129648554;0.74;0.00154652407889874
"BPV1";0.7;0.55;0.64;0.678526834396618;0.74;0.00377895008930083
"BPV1";0.7;0.6;0.645;0.658997972936811;0.74;0.00656132838834559
"BPV1";0.7;0.65;0.628;0.641840975692719;0.74;0.00963519405295735
"BPV1";0.7;0.7;0.641;0.626809273087928;0.74;0.0128121406588833
"BPV1";0.7;0.75;0.596;0.613656295546023;0.74;0.0159627316551538
"BPV1";0.7;0.8;0.613;0.603843093034805;0.74;0.0185387033143288
"BPV1";0.7;0.85;0.6;0.597923531960399;0.74;0.0201857227706077
"BPV1";0.7;0.9;0.567;0.594290267403883;0.74;0.0212313261732319
"BPV1";0.7;0.95;0.617;0.591335954446333;0.74;0.0221009984403829
"BPV1";0.7;1;0.6;0.587453248168825;0.74;0.0232705114942422
"BPV1";0.7;1.05;0.627;0.583655179470183;0.74;0.0244437029065006
"BPV1";0.7;1.1;0.568;0.581506985285721;0.74;0.0251200357132207
"BPV1";0.7;1.15;0.572;0.580229629751248;0.74;0.0255265712094232
"BPV1";0.7;1.2;0.566;0.579044077002576;0.74;0.0259068091479526
"BPV1";0.7;1.25;0.567;0.577171291175515;0.74;0.026513188417449
"BPV1";0.7;1.3;0.555;0.574760121542641;0.74;0.0273042174326027
"BPV1";0.7;1.35;0.591;0.572523321772295;0.74;0.0280484377501863
"BPV1";0.7;1.4;0.598;0.570527712593928;0.74;0.0287208561986463
"BPV1";0.7;1.45;0.582;0.568840114736994;0.74;0.0292957063232455
"BPV1";0.7;1.5;0.552;0.567527348930945;0.74;0.0297468153667879
"BPV1";0.7;1.55;0.57;0.566561599468095;0.74;0.0300808787790653
"BPV1";0.7;1.6;0.555;0.565872845078812;0.74;0.0303202660809473
"BPV1";0.7;1.65;0.559;0.565464598149631;0.74;0.0304626064990698
"BPV1";0.7;1.7;0.564;0.565340371067086;0.74;0.030505985978983
"BPV1";0.7;1.75;0.564;0.565503676217714;0.74;0.0304489670135324
"BPV1";0.7;1.8;0.578;0.565957012981579;0.74;0.0302909613302943
"BPV1";0.7;1.85;0.55;0.566700006917896;0.74;0.0300328876022572
"BPV1";0.7;1.9;0.577;0.567731859681925;0.74;0.0296763121686481
"BPV1";0.7;1.95;0.569;0.569051772928923;0.74;0.0292232963387445
"BPV1";0.7;2;0.572;0.57065894831415;0.74;0.0286763917860696
"BPV1";0.75;0.05;0.99;0.985008734293911;0.74;0.0600292798803043
"BPV1";0.75;0.1;0.935;0.94529072857769;0.74;0.0421442832399589
"BPV1";0.75;0.15;0.899;0.907612532434765;0.74;0.028093961029195
"BPV1";0.75;0.2;0.872;0.872001582398683;0.74;0.0174244177557564
"BPV1";0.75;0.25;0.854;0.838485315002995;0.74;0.00969935727123919
"BPV1";0.75;0.3;0.818;0.807098434555964;0.74;0.00450219991986092
"BPV1";0.75;0.35;0.785;0.777826640572851;0.74;0.00143085473702766
"BPV1";0.75;0.4;0.744;0.750623862397705;0.74;0.000112866452245374
"BPV1";0.75;0.45;0.731;0.725444029374574;0.74;0.000211876280848259
"BPV1";0.75;0.5;0.682;0.702241070847506;0.74;0.0014257367307431
"BPV1";0.75;0.55;0.671;0.681149555629048;0.74;0.00346337480265852
"BPV1";0.75;0.6;0.662;0.662250862910693;0.74;0.0060449283181319
"BPV1";0.75;0.65;0.644;0.6454191376049;0.74;0.00894553953140086
"BPV1";0.75;0.7;0.629;0.63052852462413;0.74;0.0119840039209696
"BPV1";0.75;0.75;0.618;0.617453168880845;0.74;0.0150177258173468
"BPV1";0.75;0.8;0.594;0.607241251684701;0.74;0.017624885254245
"BPV1";0.75;0.85;0.588;0.600243375715963;0.74;0.0195319140312695
"BPV1";0.75;0.9;0.605;0.595287317943004;0.74;0.0209417603481292
"BPV1";0.75;0.95;0.59;0.591200855334196;0.74;0.022141185453275
"BPV1";0.75;1;0.581;0.586811764857909;0.74;0.0234666353859484
"BPV1";0.75;1.05;0.607;0.583240248398322;0.74;0.0245736197222199
"BPV1";0.75;1.1;0.587;0.58175618802728;0.74;0.0250411040276576
"BPV1";0.75;1.15;0.593;0.581411880994664;0.74;0.0251501914896505
"BPV1";0.75;1.2;0.565;0.581259624550354;0.74;0.0251985067978946
"BPV1";0.75;1.25;0.583;0.580351715944229;0.74;0.0254875746019522
"BPV1";0.75;1.3;0.572;0.57916788627832;0.74;0.0258669688041834
"BPV1";0.75;1.35;0.586;0.578591372854419;0.74;0.0260527449170212
"BPV1";0.75;1.4;0.563;0.578279732222045;0.74;0.0261534450101734
"BPV1";0.75;1.45;0.586;0.577890520930718;0.74;0.0262794832041141
"BPV1";0.75;1.5;0.576;0.577081295529957;0.74;0.0265425042661973
"BPV1";0.75;1.55;0.586;0.576010981274675;0.74;0.0268923982624951
"BPV1";0.75;1.6;0.588;0.575026133381006;0.74;0.0272163766672217
"BPV1";0.75;1.65;0.58;0.574065753340303;0.74;0.0275341742145211
"BPV1";0.75;1.7;0.572;0.57306884264392;0.74;0.0278660112962404
"BPV1";0.75;1.75;0.56;0.571974402783208;0.74;0.0282326013200596
"BPV1";0.75;1.8;0.569;0.57077305304934;0.74;0.0286377595742415
"BPV1";0.75;1.85;0.593;0.569504762342908;0.74;0.0290686260637483
"BPV1";0.75;1.9;0.567;0.568182556569397;0.74;0.0295212338670286
"BPV1";0.75;1.95;0.569;0.566819461634291;0.74;0.029991498868637
"BPV1";0.75;2;0.55;0.565428503443075;0.74;0.0304752074101245
"BPV1";0.8;0.05;0.944;0.930376185103279;0.74;0.0362430918544778
"BPV1";0.8;0.1;0.881;0.898193175729256;0.74;0.0250250808473072
"BPV1";0.8;0.15;0.85;0.867585578033757;0.74;0.0162780797222079
"BPV1";0.8;0.2;0.846;0.838562254960602;0.74;0.00971451810291876
"BPV1";0.8;0.25;0.833;0.811132069453611;0.74;0.00505977130475335
"BPV1";0.8;0.3;0.783;0.785310647001589;0.74;0.00205305473170264
"BPV1";0.8;0.35;0.752;0.761096987803996;0.74;0.000445082894401963
"BPV1";0.8;0.4;0.744;0.738475016870631;0.74;2.32557354485938e-06
"BPV1";0.8;0.45;0.719;0.717428659211294;0.74;0.00050946542499991
"BPV1";0.8;0.5;0.715;0.697941839835784;0.74;0.00176888883639889
"BPV1";0.8;0.55;0.67;0.680037252048183;0.74;0.00359553114193309
"BPV1";0.8;0.6;0.662;0.663730440942461;0.74;0.00581704563883141
"BPV1";0.8;0.65;0.636;0.648994609213243;0.74;0.00828198115225027
"BPV1";0.8;0.7;0.608;0.635802959555157;0.74;0.0108570232374642
"BPV1";0.8;0.75;0.647;0.624128694662829;0.74;0.0134261594005398
"BPV1";0.8;0.8;0.613;0.61487146137526;0.74;0.015657151178363
"BPV1";0.8;0.85;0.615;0.608280061753561;0.74;0.0173501421316458
"BPV1";0.8;0.9;0.591;0.603351431325522;0.74;0.0186728313207835
"BPV1";0.8;0.95;0.586;0.599082505618937;0.74;0.019857740222637
"BPV1";0.8;1;0.598;0.594470220161595;0.74;0.0211789168198145
"BPV1";0.8;1.05;0.606;0.590432618430318;0.74;0.0223704016296107
"BPV1";0.8;1.1;0.58;0.588044999286343;0.74;0.0230903222418875
"BPV1";0.8;1.15;0.602;0.586540181334089;0.74;0.0235499159449744
"BPV1";0.8;1.2;0.568;0.585150983177974;0.74;0.0239782180107482
"BPV1";0.8;1.25;0.599;0.583110223422418;0.74;0.0246144019945637
"BPV1";0.8;1.3;0.597;0.580634482113469;0.74;0.0253973682912421
"BPV1";0.8;1.35;0.576;0.578419547253995;0.74;0.0261082427096041
"BPV1";0.8;1.4;0.578;0.576417049383637;0.74;0.0267593817323553
"BPV1";0.8;1.45;0.569;0.574578619042042;0.74;0.0273642332780378
"BPV1";0.8;1.5;0.575;0.572855886768854;0.74;0.0279371545878263
"BPV1";0.8;1.55;0.557;0.571251460669093;0.74;0.0284760695263147
"BPV1";0.8;1.6;0.578;0.569810111810608;0.74;0.0289645980419178
"BPV1";0.8;1.65;0.546;0.568546715177281;0.74;0.0293962288765005
"BPV1";0.8;1.7;0.575;0.567476145752996;0.74;0.0297644802842416
"BPV1";0.8;1.75;0.579;0.566613278521635;0.74;0.0300629551850162
"BPV1";0.8;1.8;0.573;0.565964028996003;0.74;0.0302885192033042
"BPV1";0.8;1.85;0.559;0.56552128429532;0.74;0.0304428222339544
"BPV1";0.8;1.9;0.567;0.565280376813095;0.74;0.0305269467265739
"BPV1";0.8;1.95;0.546;0.565236638942835;0.74;0.030542232367997
"BPV1";0.8;2;0.58;0.565385403078047;0.74;0.0304902574582161
"BPV1";0.85;0.05;0.82;0.854979402770196;0.74;0.0132202630613911
"BPV1";0.85;0.1;0.819;0.834326583282443;0.74;0.00889750431373964
"BPV1";0.85;0.15;0.825;0.814399103483712;0.74;0.00553522659918016
"BPV1";0.85;0.2;0.802;0.795136358599298;0.74;0.00304001803959041
"BPV1";0.85;0.25;0.779;0.776477743854493;0.74;0.00133062579671402
"BPV1";0.85;0.3;0.814;0.758413083909579;0.74;0.000339041659061183
"BPV1";0.85;0.35;0.756;0.741011679845968;0.74;1.02349611073886e-06
"BPV1";0.85;0.4;0.758;0.724332141520655;0.74;0.000245481789328781
"BPV1";0.85;0.45;0.714;0.708433078790631;0.74;0.000996470514638524
"BPV1";0.85;0.5;0.675;0.693373101512887;0.74;0.00217406766252752
"BPV1";0.85;0.55;0.668;0.678544516704622;0.74;0.00377677642706843
"BPV1";0.85;0.6;0.637;0.663689758085634;0.74;0.00582325302102913
"BPV1";0.85;0.65;0.646;0.649392625566811;0.74;0.00820969630167603
"BPV1";0.85;0.7;0.635;0.636236919059047;0.74;0.0107667769663587
"BPV1";0.85;0.75;0.618;0.624806438473233;0.74;0.013269556617221
"BPV1";0.85;0.8;0.603;0.615696166048289;0.74;0.0154514431350944
"BPV1";0.85;0.85;0.613;0.608654658521773;0.74;0.0172515987280322
"BPV1";0.85;0.9;0.615;0.602996077552526;0.74;0.0187700747659934
"BPV1";0.85;0.95;0.608;0.598034584799393;0.74;0.0201541791130807
"BPV1";0.85;1;0.606;0.593084341921217;0.74;0.021584210588722
"BPV1";0.85;1.05;0.565;0.588679947949416;0.74;0.0228977581525913
"BPV1";0.85;1.1;0.599;0.585517112137308;0.74;0.0238649626423972
"BPV1";0.85;1.15;0.579;0.583151661476576;0.74;0.0246014012975585
"BPV1";0.85;1.2;0.6;0.581139422958909;0.74;0.0252366829378283
"BPV1";0.85;1.25;0.572;0.579036223575992;0.74;0.0259093373206779
"BPV1";0.85;1.3;0.578;0.577095046988974;0.74;0.0265380237155247
"BPV1";0.85;1.35;0.557;0.57571320894795;0.74;0.0269901497141801
"BPV1";0.85;1.4;0.565;0.57466303457803;0.74;0.0273363121349457
"BPV1";0.85;1.45;0.566;0.573716849004326;0.74;0.0276500863050502
"BPV1";0.85;1.5;0.584;0.572646977351946;0.74;0.0280070341894399
"BPV1";0.85;1.55;0.585;0.571576192339629;0.74;0.0283665789868176
"BPV1";0.85;1.6;0.585;0.570761821098981;0.74;0.0286415611977333
"BPV1";0.85;1.65;0.577;0.570178020374419;0.74;0.0288395047639514
"BPV1";0.85;1.7;0.591;0.569798946910358;0.74;0.028968398472823
"BPV1";0.85;1.75;0.555;0.569598757451216;0.74;0.0290365834621694
"BPV1";0.85;1.8;0.577;0.569562763837134;0.74;0.0290488514708367
"BPV1";0.85;1.85;0.565;0.569697026725136;0.74;0.029003102706259
"BPV1";0.85;1.9;0.536;0.570006826084967;0.74;0.0288976791777068
"BPV1";0.85;1.95;0.57;0.570497441886368;0.74;0.028731117207065
"BPV1";0.85;2;0.588;0.571174154099084;0.74;0.0285021662441597
"BPV1";0.9;0.05;0.709;0.788340899836075;0.74;0.00233684259696144
"BPV1";0.9;0.1;0.781;0.77709671129079;0.74;0.00137616598859223
"BPV1";0.9;0.15;0.795;0.765970732143986;0.74;0.000674478928094647
"BPV1";0.9;0.2;0.772;0.754867048017475;0.74;0.000221029116753913
"BPV1";0.9;0.25;0.775;0.743689744533072;0.74;1.36142147193324e-05
"BPV1";0.9;0.3;0.765;0.732403528388465;0.74;5.77063809448603e-05
"BPV1";0.9;0.35;0.75;0.721105049628993;0.74;0.000357019149522816
"BPV1";0.9;0.4;0.719;0.709896308897942;0.74;0.0009062322179681
"BPV1";0.9;0.45;0.719;0.698879306838599;0.74;0.00169091140607406
"BPV1";0.9;0.5;0.681;0.68815604409425;0.74;0.00268779576395736
"BPV1";0.9;0.55;0.662;0.676832072502102;0.74;0.00399018706437967
"BPV1";0.9;0.6;0.628;0.664528215774975;0.74;0.0056959902141087
"BPV1";0.9;0.65;0.646;0.652119382369571;0.74;0.0077230029551057
"BPV1";0.9;0.7;0.647;0.640480480742591;0.74;0.00990413471322575
"BPV1";0.9;0.75;0.614;0.630486419350738;0.74;0.0119932243466223
"BPV1";0.9;0.8;0.637;0.622382257858949;0.74;0.0138339332663587
"BPV1";0.9;0.85;0.603;0.615629016277482;0.74;0.0154681415921068
"BPV1";0.9;0.9;0.632;0.609925543581021;0.74;0.0169193642126928
"BPV1";0.9;0.95;0.607;0.604970688744251;0.74;0.018232914898202
"BPV1";0.9;1;0.603;0.600463300741855;0.74;0.0194704904398579
"BPV1";0.9;1.05;0.605;0.596961290539856;0.74;0.0204600724040234
"BPV1";0.9;1.1;0.588;0.594809609097467;0.74;0.0210802496104302
"BPV1";0.9;1.15;0.604;0.593387665379159;0.74;0.0214951766629733
"BPV1";0.9;1.2;0.569;0.592074868349405;0.74;0.021881844573846
"BPV1";0.9;1.25;0.568;0.590250626972674;0.74;0.0224248747220771
"BPV1";0.9;1.3;0.582;0.588366154449224;0.74;0.0229928231165166
"BPV1";0.9;1.35;0.602;0.587042190177968;0.74;0.0233960915855528
"BPV1";0.9;1.4;0.597;0.585912432421369;0.74;0.0237429784822992
"BPV1";0.9;1.45;0.596;0.584610579441887;0.74;0.0241458720213862
"BPV1";0.9;1.5;0.58;0.582770329501984;0.74;0.0247211692849147
"BPV1";0.9;1.55;0.598;0.580598351251335;0.74;0.0254088856237929
"BPV1";0.9;1.6;0.598;0.578475394070279;0.74;0.0260901983207517
"BPV1";0.9;1.65;0.564;0.576296277317277;0.74;0.0267989088201818
"BPV1";0.9;1.7;0.573;0.573955820350789;0.74;0.0275706695953794
