"ind";"experiment";"cond";"model";"performance"
52;1;"C";"pfirst";0.84
52;1;"C";"rnonc";0.76
52;1;"C";"sev";0.87
52;1;"C";"vfirst";0.94
52;1;"C";"wta";0.9
52;1;"I";"2scal";0.67
52;1;"I";"pfirst";0.47
52;1;"I";"rnonc";0.43
52;1;"I";"sev";0.77
52;1;"I";"vfirst";0.91
52;1;"I";"wta";0.62
52;2;"BPV1";"2scal";0.77
52;2;"BPV1";"pfirst";0.75
52;2;"BPV1";"rnonc";0.53
52;2;"BPV1";"sev";0.8
52;2;"BPV1";"vfirst";0.71
52;2;"BPV1";"wta";0.83
52;2;"BPV2";"2scal";0.79
52;2;"BPV2";"pfirst";0.8
52;2;"BPV2";"rnonc";0.57
52;2;"BPV2";"sev";0.78
52;2;"BPV2";"vfirst";0.8
52;2;"BPV2";"wta";0.84
52;2;"BVP1";"2scal";0.75
52;2;"BVP1";"pfirst";0.57
52;2;"BVP1";"rnonc";0.56
52;2;"BVP1";"sev";0.84
52;2;"BVP1";"vfirst";0.87
52;2;"BVP1";"wta";0.83
52;2;"BVP2";"2scal";0.72
52;2;"BVP2";"pfirst";0.65
52;2;"BVP2";"rnonc";0.63
52;2;"BVP2";"sev";0.78
52;2;"BVP2";"vfirst";0.88
52;2;"BVP2";"wta";0.77
52;2;"C";"2scal";0.84
52;2;"C";"pfirst";0.89
52;2;"C";"rnonc";0.74
52;2;"C";"sev";0.82
52;2;"C";"vfirst";0.96
52;2;"C";"wta";0.95
52;2;"I";"2scal";0.6
52;2;"I";"pfirst";0.19
52;2;"I";"rnonc";0.52
52;2;"I";"sev";0.51
52;2;"I";"vfirst";0.79
52;2;"I";"wta";0.48
52;3;"PV1";"2scal";0.67
52;3;"PV1";"pfirst";0.67
52;3;"PV1";"rnonc";0.64
52;3;"PV1";"sev";0.69
52;3;"PV1";"vfirst";0.74
52;3;"PV1";"wta";0.69
52;3;"PV2";"2scal";0.72
52;3;"PV2";"pfirst";0.79
52;3;"PV2";"rnonc";0.62
52;3;"PV2";"sev";0.74
52;3;"PV2";"vfirst";0.69
52;3;"PV2";"wta";0.67
52;3;"PV3";"2scal";0.68
52;3;"PV3";"pfirst";0.71
52;3;"PV3";"rnonc";0.64
52;3;"PV3";"sev";0.64
52;3;"PV3";"vfirst";0.68
52;3;"PV3";"wta";0.74
52;3;"PV4";"2scal";0.67
52;3;"PV4";"pfirst";0.7
52;3;"PV4";"rnonc";0.74
52;3;"PV4";"sev";0.67
52;3;"PV4";"vfirst";0.65
52;3;"PV4";"wta";0.66
52;3;"VP1";"2scal";0.76
52;3;"VP1";"pfirst";0.63
52;3;"VP1";"rnonc";0.56
52;3;"VP1";"sev";0.64
52;3;"VP1";"vfirst";0.73
52;3;"VP1";"wta";0.63
52;3;"VP2";"2scal";0.67
52;3;"VP2";"pfirst";0.59
52;3;"VP2";"rnonc";0.57
52;3;"VP2";"sev";0.75
52;3;"VP2";"vfirst";0.78
52;3;"VP2";"wta";0.7
52;3;"VP3";"2scal";0.64
52;3;"VP3";"pfirst";0.58
52;3;"VP3";"rnonc";0.72
52;3;"VP3";"sev";0.69
52;3;"VP3";"vfirst";0.74
52;3;"VP3";"wta";0.68
52;3;"VP4";"2scal";0.56
52;3;"VP4";"pfirst";0.69
52;3;"VP4";"rnonc";0.64
52;3;"VP4";"sev";0.69
52;3;"VP4";"vfirst";0.81
52;3;"VP4";"wta";0.77
53;1;"BPV1";"2scal";0.72
53;1;"BPV1";"pfirst";0.71
53;1;"BPV1";"rnonc";0.57
53;1;"BPV1";"sev";0.55
53;1;"BPV1";"vfirst";0.69
53;1;"BPV1";"wta";0.69
53;1;"BPV2";"2scal";0.78
53;1;"BPV2";"pfirst";0.69
53;1;"BPV2";"rnonc";0.6
53;1;"BPV2";"sev";0.68
53;1;"BPV2";"vfirst";0.68
53;1;"BPV2";"wta";0.75
53;1;"BVP1";"2scal";0.78
53;1;"BVP1";"pfirst";0.54
53;1;"BVP1";"rnonc";0.67
53;1;"BVP1";"sev";0.76
53;1;"BVP1";"vfirst";0.91
53;1;"BVP1";"wta";0.89
53;1;"BVP2";"2scal";0.77
53;1;"BVP2";"pfirst";0.65
53;1;"BVP2";"rnonc";0.72
53;1;"BVP2";"sev";0.77
53;1;"BVP2";"vfirst";0.91
53;1;"BVP2";"wta";0.81
53;1;"C";"2scal";0.86
53;1;"C";"pfirst";0.8
53;1;"C";"rnonc";0.78
53;1;"C";"sev";0.79
53;1;"C";"vfirst";0.97
53;1;"C";"wta";0.88
53;1;"I";"2scal";0.68
53;1;"I";"pfirst";0.43
53;1;"I";"rnonc";0.42
53;1;"I";"sev";0.62
53;1;"I";"vfirst";0.85
53;1;"I";"wta";0.59
53;2;"BPV1";"2scal";0.76
53;2;"BPV1";"pfirst";0.73
53;2;"BPV1";"rnonc";0.63
53;2;"BPV1";"sev";0.76
53;2;"BPV1";"vfirst";0.83
53;2;"BPV1";"wta";0.86
53;2;"BPV2";"2scal";0.77
53;2;"BPV2";"pfirst";0.84
53;2;"BPV2";"rnonc";0.64
53;2;"BPV2";"sev";0.73
53;2;"BPV2";"vfirst";0.72
53;2;"BPV2";"wta";0.82
53;2;"BVP1";"2scal";0.8
53;2;"BVP1";"pfirst";0.64
53;2;"BVP1";"rnonc";0.73
53;2;"BVP1";"sev";0.8
53;2;"BVP1";"vfirst";0.92
53;2;"BVP1";"wta";0.81
53;2;"BVP2";"2scal";0.77
53;2;"BVP2";"pfirst";0.68
53;2;"BVP2";"rnonc";0.65
53;2;"BVP2";"sev";0.74
53;2;"BVP2";"vfirst";0.89
53;2;"BVP2";"wta";0.76
53;2;"C";"2scal";0.92
53;2;"C";"pfirst";0.82
53;2;"C";"rnonc";0.74
53;2;"C";"sev";0.74
53;2;"C";"vfirst";0.97
53;2;"C";"wta";0.9
53;2;"I";"2scal";0.47
53;2;"I";"pfirst";0.19
53;2;"I";"rnonc";0.54
53;2;"I";"sev";0.45
53;2;"I";"vfirst";0.83
53;2;"I";"wta";0.52
53;3;"PV1";"2scal";0.73
53;3;"PV1";"pfirst";0.63
53;3;"PV1";"rnonc";0.62
53;3;"PV1";"sev";0.71
53;3;"PV1";"vfirst";0.68
53;3;"PV1";"wta";0.61
53;3;"PV2";"2scal";0.72
53;3;"PV2";"pfirst";0.7
53;3;"PV2";"rnonc";0.64
53;3;"PV2";"sev";0.68
53;3;"PV2";"vfirst";0.7
53;3;"PV2";"wta";0.67
53;3;"PV3";"2scal";0.66
53;3;"PV3";"pfirst";0.62
53;3;"PV3";"rnonc";0.61
53;3;"PV3";"sev";0.69
53;3;"PV3";"vfirst";0.68
53;3;"PV3";"wta";0.65
53;3;"PV4";"2scal";0.59
53;3;"PV4";"pfirst";0.72
53;3;"PV4";"rnonc";0.67
53;3;"PV4";"sev";0.72
53;3;"PV4";"vfirst";0.61
53;3;"PV4";"wta";0.76
53;3;"VP1";"2scal";0.65
53;3;"VP1";"pfirst";0.54
53;3;"VP1";"rnonc";0.64
53;3;"VP1";"sev";0.68
53;3;"VP1";"vfirst";0.84
53;3;"VP1";"wta";0.63
53;3;"VP2";"2scal";0.7
53;3;"VP2";"pfirst";0.65
53;3;"VP2";"rnonc";0.52
53;3;"VP2";"sev";0.65
53;3;"VP2";"vfirst";0.79
53;3;"VP2";"wta";0.78
53;3;"VP3";"2scal";0.64
53;3;"VP3";"pfirst";0.67
53;3;"VP3";"rnonc";0.58
53;3;"VP3";"sev";0.75
53;3;"VP3";"vfirst";0.72
53;3;"VP3";"wta";0.73
53;3;"VP4";"2scal";0.7
53;3;"VP4";"pfirst";0.61
53;3;"VP4";"rnonc";0.55
53;3;"VP4";"sev";0.68
53;3;"VP4";"vfirst";0.76
53;3;"VP4";"wta";0.66
54;1;"BPV1";"2scal";0.63
54;1;"BPV1";"pfirst";0.72
54;1;"BPV1";"rnonc";0.62
54;1;"BPV1";"sev";0.56
54;1;"BPV1";"vfirst";0.74
54;1;"BPV1";"wta";0.71
54;1;"BPV2";"2scal";0.66
54;1;"BPV2";"pfirst";0.7
54;1;"BPV2";"rnonc";0.61
54;1;"BPV2";"sev";0.81
54;1;"BPV2";"vfirst";0.72
54;1;"BPV2";"wta";0.72
54;1;"BVP1";"2scal";0.78
54;1;"BVP1";"pfirst";0.56
54;1;"BVP1";"rnonc";0.46
54;1;"BVP1";"sev";0.78
54;1;"BVP1";"vfirst";0.93
54;1;"BVP1";"wta";0.82
54;1;"BVP2";"2scal";0.77
54;1;"BVP2";"pfirst";0.71
54;1;"BVP2";"rnonc";0.62
54;1;"BVP2";"sev";0.76
54;1;"BVP2";"vfirst";0.91
54;1;"BVP2";"wta";0.75
54;1;"C";"2scal";0.87
54;1;"C";"pfirst";0.82
54;1;"C";"rnonc";0.78
54;1;"C";"sev";0.81
54;1;"C";"vfirst";0.95
54;1;"C";"wta";0.87
54;1;"I";"2scal";0.61
54;1;"I";"pfirst";0.35
54;1;"I";"rnonc";0.39
54;1;"I";"sev";0.7
54;1;"I";"vfirst";0.87
54;1;"I";"wta";0.67
54;2;"BPV1";"2scal";0.75
54;2;"BPV1";"pfirst";0.86
54;2;"BPV1";"rnonc";0.55
54;2;"BPV1";"sev";0.81
54;2;"BPV1";"vfirst";0.75
54;2;"BPV1";"wta";0.81
54;2;"BPV2";"2scal";0.78
54;2;"BPV2";"pfirst";0.82
54;2;"BPV2";"rnonc";0.6
54;2;"BPV2";"sev";0.78
54;2;"BPV2";"vfirst";0.81
54;2;"BPV2";"wta";0.72
54;2;"BVP1";"2scal";0.79
54;2;"BVP1";"pfirst";0.63
54;2;"BVP1";"rnonc";0.68
54;2;"BVP1";"sev";0.87
54;2;"BVP1";"vfirst";0.92
54;2;"BVP1";"wta";0.86
54;2;"BVP2";"2scal";0.79
54;2;"BVP2";"pfirst";0.66
54;2;"BVP2";"rnonc";0.59
54;2;"BVP2";"sev";0.79
54;2;"BVP2";"vfirst";0.96
54;2;"BVP2";"wta";0.71
54;2;"C";"2scal";0.84
54;2;"C";"pfirst";0.85
54;2;"C";"rnonc";0.8
54;2;"C";"sev";0.78
54;2;"C";"vfirst";0.99
54;2;"C";"wta";0.91
54;2;"I";"2scal";0.56
54;2;"I";"pfirst";0.29
54;2;"I";"rnonc";0.48
54;2;"I";"sev";0.55
54;2;"I";"vfirst";0.86
54;2;"I";"wta";0.45
54;3;"PV1";"2scal";0.66
54;3;"PV1";"pfirst";0.73
54;3;"PV1";"rnonc";0.62
54;3;"PV1";"sev";0.7
54;3;"PV1";"vfirst";0.66
54;3;"PV1";"wta";0.67
54;3;"PV2";"2scal";0.7
54;3;"PV2";"pfirst";0.63
54;3;"PV2";"rnonc";0.66
54;3;"PV2";"sev";0.66
54;3;"PV2";"vfirst";0.69
54;3;"PV2";"wta";0.72
54;3;"PV3";"2scal";0.79
54;3;"PV3";"pfirst";0.7
54;3;"PV3";"rnonc";0.57
54;3;"PV3";"sev";0.75
54;3;"PV3";"vfirst";0.69
54;3;"PV3";"wta";0.71
54;3;"PV4";"2scal";0.72
54;3;"PV4";"pfirst";0.7
54;3;"PV4";"rnonc";0.56
54;3;"PV4";"sev";0.7
54;3;"PV4";"vfirst";0.71
54;3;"PV4";"wta";0.71
54;3;"VP1";"2scal";0.68
54;3;"VP1";"pfirst";0.62
54;3;"VP1";"rnonc";0.61
54;3;"VP1";"sev";0.62
54;3;"VP1";"vfirst";0.79
54;3;"VP1";"wta";0.65
54;3;"VP2";"2scal";0.68
54;3;"VP2";"pfirst";0.58
54;3;"VP2";"rnonc";0.6
54;3;"VP2";"sev";0.71
54;3;"VP2";"vfirst";0.77
54;3;"VP2";"wta";0.75
54;3;"VP3";"2scal";0.77
54;3;"VP3";"pfirst";0.49
54;3;"VP3";"rnonc";0.68
54;3;"VP3";"sev";0.71
54;3;"VP3";"vfirst";0.83
54;3;"VP3";"wta";0.7
54;3;"VP4";"2scal";0.61
54;3;"VP4";"pfirst";0.67
54;3;"VP4";"rnonc";0.63
54;3;"VP4";"sev";0.77
54;3;"VP4";"vfirst";0.79
54;3;"VP4";"wta";0.74
55;1;"BPV1";"2scal";0.66
55;1;"BPV1";"pfirst";0.68
55;1;"BPV1";"rnonc";0.54
55;1;"BPV1";"sev";0.73
55;1;"BPV1";"vfirst";0.72
55;1;"BPV1";"wta";0.61
55;1;"BPV2";"2scal";0.66
55;1;"BPV2";"pfirst";0.63
55;1;"BPV2";"rnonc";0.66
55;1;"BPV2";"sev";0.82
55;1;"BPV2";"vfirst";0.75
55;1;"BPV2";"wta";0.71
55;1;"BVP1";"2scal";0.73
55;1;"BVP1";"pfirst";0.6
55;1;"BVP1";"rnonc";0.63
55;1;"BVP1";"sev";0.77
55;1;"BVP1";"vfirst";0.91
55;1;"BVP1";"wta";0.85
55;1;"BVP2";"2scal";0.71
55;1;"BVP2";"pfirst";0.57
55;1;"BVP2";"rnonc";0.62
55;1;"BVP2";"sev";0.77
55;1;"BVP2";"vfirst";0.9
55;1;"BVP2";"wta";0.77
55;1;"C";"2scal";0.83
55;1;"C";"pfirst";0.83
55;1;"C";"rnonc";0.73
55;1;"C";"sev";0.82
55;1;"C";"vfirst";0.94
55;1;"C";"wta";0.9
55;1;"I";"2scal";0.67
55;1;"I";"pfirst";0.43
55;1;"I";"rnonc";0.55
55;1;"I";"sev";0.68
55;1;"I";"vfirst";0.86
55;1;"I";"wta";0.64
55;2;"BPV1";"2scal";0.81
55;2;"BPV1";"pfirst";0.87
55;2;"BPV1";"rnonc";0.64
55;2;"BPV1";"sev";0.7
55;2;"BPV1";"vfirst";0.83
55;2;"BPV1";"wta";0.79
55;2;"BPV2";"2scal";0.81
55;2;"BPV2";"pfirst";0.86
55;2;"BPV2";"rnonc";0.61
55;2;"BPV2";"sev";0.83
55;2;"BPV2";"vfirst";0.73
55;2;"BPV2";"wta";0.77
55;2;"BVP1";"2scal";0.81
55;2;"BVP1";"pfirst";0.65
55;2;"BVP1";"rnonc";0.67
55;2;"BVP1";"sev";0.72
55;2;"BVP1";"vfirst";0.92
55;2;"BVP1";"wta";0.77
55;2;"BVP2";"2scal";0.75
55;2;"BVP2";"pfirst";0.6
55;2;"BVP2";"rnonc";0.6
55;2;"BVP2";"sev";0.83
55;2;"BVP2";"vfirst";0.94
55;2;"BVP2";"wta";0.8
55;2;"C";"2scal";0.86
55;2;"C";"pfirst";0.89
55;2;"C";"rnonc";0.78
55;2;"C";"sev";0.85
55;2;"C";"vfirst";0.96
55;2;"C";"wta";0.9
55;2;"I";"2scal";0.45
55;2;"I";"pfirst";0.26
55;2;"I";"rnonc";0.51
55;2;"I";"sev";0.43
55;2;"I";"vfirst";0.87
55;2;"I";"wta";0.6
55;3;"PV1";"2scal";0.67
55;3;"PV1";"pfirst";0.81
55;3;"PV1";"rnonc";0.66
55;3;"PV1";"sev";0.74
55;3;"PV1";"vfirst";0.62
55;3;"PV1";"wta";0.76
55;3;"PV2";"2scal";0.69
55;3;"PV2";"pfirst";0.72
55;3;"PV2";"rnonc";0.68
55;3;"PV2";"sev";0.74
55;3;"PV2";"vfirst";0.66
55;3;"PV2";"wta";0.72
55;3;"PV3";"2scal";0.73
55;3;"PV3";"pfirst";0.65
55;3;"PV3";"rnonc";0.59
55;3;"PV3";"sev";0.65
55;3;"PV3";"vfirst";0.7
55;3;"PV3";"wta";0.78
55;3;"PV4";"2scal";0.66
55;3;"PV4";"pfirst";0.67
55;3;"PV4";"rnonc";0.67
55;3;"PV4";"sev";0.74
55;3;"PV4";"vfirst";0.74
55;3;"PV4";"wta";0.67
55;3;"VP1";"2scal";0.72
55;3;"VP1";"pfirst";0.64
55;3;"VP1";"rnonc";0.62
55;3;"VP1";"sev";0.66
55;3;"VP1";"vfirst";0.83
55;3;"VP1";"wta";0.73
55;3;"VP2";"2scal";0.62
55;3;"VP2";"pfirst";0.63
55;3;"VP2";"rnonc";0.61
55;3;"VP2";"sev";0.71
55;3;"VP2";"vfirst";0.76
55;3;"VP2";"wta";0.7
55;3;"VP3";"2scal";0.74
55;3;"VP3";"pfirst";0.53
55;3;"VP3";"rnonc";0.56
55;3;"VP3";"sev";0.68
55;3;"VP3";"vfirst";0.77
55;3;"VP3";"wta";0.64
55;3;"VP4";"2scal";0.76
55;3;"VP4";"pfirst";0.51
55;3;"VP4";"rnonc";0.62
55;3;"VP4";"sev";0.62
55;3;"VP4";"vfirst";0.8
55;3;"VP4";"wta";0.7
56;1;"BPV1";"2scal";0.74
56;1;"BPV1";"pfirst";0.73
56;1;"BPV1";"rnonc";0.68
56;1;"BPV1";"sev";0.71
56;1;"BPV1";"vfirst";0.69
56;1;"BPV1";"wta";0.62
56;1;"BPV2";"2scal";0.69
56;1;"BPV2";"pfirst";0.77
56;1;"BPV2";"rnonc";0.74
56;1;"BPV2";"sev";0.71
56;1;"BPV2";"vfirst";0.67
56;1;"BPV2";"wta";0.69
56;1;"BVP1";"2scal";0.8
56;1;"BVP1";"pfirst";0.69
56;1;"BVP1";"rnonc";0.58
56;1;"BVP1";"sev";0.72
56;1;"BVP1";"vfirst";0.94
56;1;"BVP1";"wta";0.82
56;1;"BVP2";"2scal";0.71
56;1;"BVP2";"pfirst";0.66
56;1;"BVP2";"rnonc";0.65
56;1;"BVP2";"sev";0.85
56;1;"BVP2";"vfirst";0.89
56;1;"BVP2";"wta";0.83
56;1;"C";"2scal";0.85
56;1;"C";"pfirst";0.76
56;1;"C";"rnonc";0.66
56;1;"C";"sev";0.86
56;1;"C";"vfirst";0.94
56;1;"C";"wta";0.86
56;1;"I";"2scal";0.49
56;1;"I";"pfirst";0.43
56;1;"I";"rnonc";0.46
56;1;"I";"sev";0.69
56;1;"I";"vfirst";0.91
56;1;"I";"wta";0.6
56;2;"BPV1";"2scal";0.79
56;2;"BPV1";"pfirst";0.85
56;2;"BPV1";"rnonc";0.6
56;2;"BPV1";"sev";0.75
56;2;"BPV1";"vfirst";0.76
56;2;"BPV1";"wta";0.8
56;2;"BPV2";"2scal";0.77
56;2;"BPV2";"pfirst";0.81
56;2;"BPV2";"rnonc";0.64
56;2;"BPV2";"sev";0.8
56;2;"BPV2";"vfirst";0.73
56;2;"BPV2";"wta";0.73
56;2;"BVP1";"2scal";0.74
56;2;"BVP1";"pfirst";0.65
56;2;"BVP1";"rnonc";0.67
56;2;"BVP1";"sev";0.76
56;2;"BVP1";"vfirst";0.93
56;2;"BVP1";"wta";0.8
56;2;"BVP2";"2scal";0.79
56;2;"BVP2";"pfirst";0.65
56;2;"BVP2";"rnonc";0.53
56;2;"BVP2";"sev";0.77
56;2;"BVP2";"vfirst";0.94
56;2;"BVP2";"wta";0.8
56;2;"C";"2scal";0.86
56;2;"C";"pfirst";0.8
56;2;"C";"rnonc";0.67
56;2;"C";"sev";0.79
56;2;"C";"vfirst";0.96
56;2;"C";"wta";0.86
56;2;"I";"2scal";0.52
56;2;"I";"pfirst";0.3
56;2;"I";"rnonc";0.5
56;2;"I";"sev";0.52
56;2;"I";"vfirst";0.81
56;2;"I";"wta";0.46
56;3;"PV1";"2scal";0.69
56;3;"PV1";"pfirst";0.7
56;3;"PV1";"rnonc";0.67
56;3;"PV1";"sev";0.73
56;3;"PV1";"vfirst";0.7
56;3;"PV1";"wta";0.69
56;3;"PV2";"2scal";0.8
56;3;"PV2";"pfirst";0.8
56;3;"PV2";"rnonc";0.59
56;3;"PV2";"sev";0.68
56;3;"PV2";"vfirst";0.69
56;3;"PV2";"wta";0.76
56;3;"PV3";"2scal";0.65
56;3;"PV3";"pfirst";0.68
56;3;"PV3";"rnonc";0.63
56;3;"PV3";"sev";0.75
56;3;"PV3";"vfirst";0.69
56;3;"PV3";"wta";0.58
56;3;"PV4";"2scal";0.72
56;3;"PV4";"pfirst";0.69
56;3;"PV4";"rnonc";0.66
56;3;"PV4";"sev";0.64
56;3;"PV4";"vfirst";0.68
56;3;"PV4";"wta";0.69
56;3;"VP1";"2scal";0.74
56;3;"VP1";"pfirst";0.62
56;3;"VP1";"rnonc";0.63
56;3;"VP1";"sev";0.65
56;3;"VP1";"vfirst";0.76
56;3;"VP1";"wta";0.71
56;3;"VP2";"2scal";0.75
56;3;"VP2";"pfirst";0.49
56;3;"VP2";"rnonc";0.6
56;3;"VP2";"sev";0.75
56;3;"VP2";"vfirst";0.76
56;3;"VP2";"wta";0.59
56;3;"VP3";"2scal";0.64
56;3;"VP3";"pfirst";0.64
56;3;"VP3";"rnonc";0.68
56;3;"VP3";"sev";0.78
56;3;"VP3";"vfirst";0.73
56;3;"VP3";"wta";0.75
56;3;"VP4";"2scal";0.7
56;3;"VP4";"pfirst";0.65
56;3;"VP4";"rnonc";0.6
56;3;"VP4";"sev";0.79
56;3;"VP4";"vfirst";0.82
56;3;"VP4";"wta";0.71
57;1;"BPV1";"2scal";0.71
57;1;"BPV1";"pfirst";0.68
57;1;"BPV1";"rnonc";0.61
57;1;"BPV1";"sev";0.73
57;1;"BPV1";"vfirst";0.71
57;1;"BPV1";"wta";0.67
57;1;"BPV2";"2scal";0.71
57;1;"BPV2";"pfirst";0.68
57;1;"BPV2";"rnonc";0.61
57;1;"BPV2";"sev";0.74
57;1;"BPV2";"vfirst";0.7
57;1;"BPV2";"wta";0.74
57;1;"BVP1";"2scal";0.74
57;1;"BVP1";"pfirst";0.62
57;1;"BVP1";"rnonc";0.74
57;1;"BVP1";"sev";0.82
57;1;"BVP1";"vfirst";0.93
57;1;"BVP1";"wta";0.7
57;1;"BVP2";"2scal";0.78
57;1;"BVP2";"pfirst";0.68
57;1;"BVP2";"rnonc";0.67
57;1;"BVP2";"sev";0.78
57;1;"BVP2";"vfirst";0.91
57;1;"BVP2";"wta";0.78
57;1;"C";"2scal";0.87
57;1;"C";"pfirst";0.78
57;1;"C";"rnonc";0.77
57;1;"C";"sev";0.77
57;1;"C";"vfirst";0.97
57;1;"C";"wta";0.91
57;1;"I";"2scal";0.72
57;1;"I";"pfirst";0.43
57;1;"I";"rnonc";0.54
57;1;"I";"sev";0.67
57;1;"I";"vfirst";0.84
57;1;"I";"wta";0.71
57;2;"BPV1";"2scal";0.78
57;2;"BPV1";"pfirst";0.84
57;2;"BPV1";"rnonc";0.57
57;2;"BPV1";"sev";0.78
57;2;"BPV1";"vfirst";0.77
57;2;"BPV1";"wta";0.81
57;2;"BPV2";"2scal";0.76
57;2;"BPV2";"pfirst";0.79
57;2;"BPV2";"rnonc";0.55
57;2;"BPV2";"sev";0.79
57;2;"BPV2";"vfirst";0.82
57;2;"BPV2";"wta";0.81
57;2;"BVP1";"2scal";0.76
57;2;"BVP1";"pfirst";0.73
57;2;"BVP1";"rnonc";0.56
57;2;"BVP1";"sev";0.87
57;2;"BVP1";"vfirst";0.91
57;2;"BVP1";"wta";0.89
57;2;"BVP2";"2scal";0.85
57;2;"BVP2";"pfirst";0.62
57;2;"BVP2";"rnonc";0.66
57;2;"BVP2";"sev";0.8
57;2;"BVP2";"vfirst";0.94
57;2;"BVP2";"wta";0.78
57;2;"C";"2scal";0.86
57;2;"C";"pfirst";0.91
57;2;"C";"rnonc";0.66
57;2;"C";"sev";0.89
57;2;"C";"vfirst";0.98
57;2;"C";"wta";0.9
57;2;"I";"2scal";0.48
57;2;"I";"pfirst";0.23
57;2;"I";"rnonc";0.55
57;2;"I";"sev";0.48
57;2;"I";"vfirst";0.78
57;2;"I";"wta";0.49
57;3;"PV1";"2scal";0.65
57;3;"PV1";"pfirst";0.68
57;3;"PV1";"rnonc";0.68
57;3;"PV1";"sev";0.72
57;3;"PV1";"vfirst";0.67
57;3;"PV1";"wta";0.76
57;3;"PV2";"2scal";0.72
57;3;"PV2";"pfirst";0.67
57;3;"PV2";"rnonc";0.59
57;3;"PV2";"sev";0.72
57;3;"PV2";"vfirst";0.71
57;3;"PV2";"wta";0.71
57;3;"PV3";"2scal";0.74
57;3;"PV3";"pfirst";0.7
57;3;"PV3";"rnonc";0.63
57;3;"PV3";"sev";0.8
57;3;"PV3";"vfirst";0.67
57;3;"PV3";"wta";0.67
57;3;"PV4";"2scal";0.71
57;3;"PV4";"pfirst";0.68
57;3;"PV4";"rnonc";0.66
57;3;"PV4";"sev";0.71
57;3;"PV4";"vfirst";0.69
57;3;"PV4";"wta";0.69
57;3;"VP1";"2scal";0.75
57;3;"VP1";"pfirst";0.58
57;3;"VP1";"rnonc";0.49
57;3;"VP1";"sev";0.72
57;3;"VP1";"vfirst";0.76
57;3;"VP1";"wta";0.65
57;3;"VP2";"2scal";0.66
57;3;"VP2";"pfirst";0.56
57;3;"VP2";"rnonc";0.62
57;3;"VP2";"sev";0.67
57;3;"VP2";"vfirst";0.77
57;3;"VP2";"wta";0.7
57;3;"VP3";"2scal";0.71
57;3;"VP3";"pfirst";0.5
57;3;"VP3";"rnonc";0.61
57;3;"VP3";"sev";0.61
57;3;"VP3";"vfirst";0.78
57;3;"VP3";"wta";0.65
57;3;"VP4";"2scal";0.73
57;3;"VP4";"pfirst";0.64
57;3;"VP4";"rnonc";0.6
57;3;"VP4";"sev";0.71
57;3;"VP4";"vfirst";0.71
57;3;"VP4";"wta";0.69
58;1;"BPV1";"2scal";0.75
58;1;"BPV1";"pfirst";0.68
58;1;"BPV1";"rnonc";0.58
58;1;"BPV1";"sev";0.74
58;1;"BPV1";"vfirst";0.67
58;1;"BPV1";"wta";0.73
58;1;"BPV2";"2scal";0.67
58;1;"BPV2";"pfirst";0.65
58;1;"BPV2";"rnonc";0.67
58;1;"BPV2";"sev";0.73
58;1;"BPV2";"vfirst";0.67
58;1;"BPV2";"wta";0.73
58;1;"BVP1";"2scal";0.84
58;1;"BVP1";"pfirst";0.71
58;1;"BVP1";"rnonc";0.63
58;1;"BVP1";"sev";0.77
58;1;"BVP1";"vfirst";0.85
58;1;"BVP1";"wta";0.76
58;1;"BVP2";"2scal";0.76
58;1;"BVP2";"pfirst";0.62
58;1;"BVP2";"rnonc";0.63
58;1;"BVP2";"sev";0.85
58;1;"BVP2";"vfirst";0.93
58;1;"BVP2";"wta";0.79
58;1;"C";"2scal";0.79
58;1;"C";"pfirst";0.77
58;1;"C";"rnonc";0.79
58;1;"C";"sev";0.85
58;1;"C";"vfirst";0.96
58;1;"C";"wta";0.79
58;1;"I";"2scal";0.69
58;1;"I";"pfirst";0.4
58;1;"I";"rnonc";0.49
58;1;"I";"sev";0.72
58;1;"I";"vfirst";0.84
58;1;"I";"wta";0.64
58;2;"BPV1";"2scal";0.78
58;2;"BPV1";"pfirst";0.81
58;2;"BPV1";"rnonc";0.65
58;2;"BPV1";"sev";0.78
58;2;"BPV1";"vfirst";0.74
58;2;"BPV1";"wta";0.74
58;2;"BPV2";"2scal";0.77
58;2;"BPV2";"pfirst";0.82
58;2;"BPV2";"rnonc";0.56
58;2;"BPV2";"sev";0.75
58;2;"BPV2";"vfirst";0.83
58;2;"BPV2";"wta";0.76
58;2;"BVP1";"2scal";0.78
58;2;"BVP1";"pfirst";0.67
58;2;"BVP1";"rnonc";0.64
58;2;"BVP1";"sev";0.8
58;2;"BVP1";"vfirst";0.93
58;2;"BVP1";"wta";0.76
58;2;"BVP2";"2scal";0.81
58;2;"BVP2";"pfirst";0.71
58;2;"BVP2";"rnonc";0.66
58;2;"BVP2";"sev";0.8
58;2;"BVP2";"vfirst";0.93
58;2;"BVP2";"wta";0.83
58;2;"C";"2scal";0.78
58;2;"C";"pfirst";0.94
58;2;"C";"rnonc";0.69
58;2;"C";"sev";0.75
58;2;"C";"vfirst";0.99
58;2;"C";"wta";0.87
58;2;"I";"2scal";0.42
58;2;"I";"pfirst";0.24
58;2;"I";"rnonc";0.5
58;2;"I";"sev";0.51
58;2;"I";"vfirst";0.8
58;2;"I";"wta";0.43
58;3;"PV1";"2scal";0.72
58;3;"PV1";"pfirst";0.75
58;3;"PV1";"rnonc";0.56
